Name,Value
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Antisubmarine Warfare,S-G-UCVRW-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Capability : Medevac,S-G-UCVRUE
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Reconnaissance,S-G-UCRVO-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Scout,S-G-UCVRS-
Movement and Maneuver : Aviation Composite : Original,S-G-UCVC--
Movement and Maneuver : Aviation Fixed Wing,S-G-UCVF--
Movement and Maneuver : Aviation Fixed Wing : Capability : Attack 1,S-G-UCVFA-
Movement and Maneuver : Aviation Fixed Wing : Mobility : Air Mobile/Air Assault (US Only),S-G-UCVUF-
Movement and Maneuver : Aviation Fixed Wing : Capability : Special Operations Forces (SOF),S-F-AF----
Movement and Maneuver : Aviation Fixed Wing : Capability : Special Operations Forces (SOF) : Capability : Attack 2,S-F-AFA---
Movement and Maneuver : Aviation Fixed Wing : Capability : Special Operations Forces (SOF) : Capability : Refuel,S-F-AFK---
Movement and Maneuver : Aviation Fixed Wing : Capability : Special Operations Forces (SOF) : Capability : Utility 2,S-F-AFU---
Movement and Maneuver : Aviation Fixed Wing : Capability : Special Operations Forces (SOF) : Capability : Light,S-F-AFUL--
Movement and Maneuver : Aviation Fixed Wing : Capability : Special Operations Forces (SOF) : Capability : Medium,S-F-AFUM--
Movement and Maneuver : Aviation Fixed Wing : Capability : Special Operations Forces (SOF) : Capability : Heavy,S-F-AFUH--
Movement and Maneuver : Aviation Fixed Wing : Capability : Special Operations Forces (SOF) : Mobility : Vertical or Short Take-Off and Landing (VTOL/VSTOL),S-F-AV----
Movement and Maneuver : Aviation Fixed Wing : Capability : Utility 1,S-G-UCVFU-
Movement and Maneuver : Aviation Fixed Wing : Mobility : Vertical or Short Take-Off and Landing (VTOL/VSTOL),S-G-UCVV--
Movement and Maneuver : Aviation Fixed Wing : Reconnaissance : Original,S-G-UCVFR-
Movement and Maneuver : Combat,S-G-UC----
Movement and Maneuver : Infantry,S-G-UCI---
Movement and Maneuver : Infantry : Capability : Signals Intelligence : Mobility : Airborne,S-F-GR----
Movement and Maneuver : Infantry : Capability : Light,S-G-UCIL--
Movement and Maneuver : Infantry : Capability : Mountain,S-G-UCIO--
Movement and Maneuver : Infantry : Mobility : Airborne,S-G-UCIA--
Movement and Maneuver : Infantry : Mobility : Air Mobile/Air Assault (US Only),S-G-UCIS--
Movement and Maneuver : Infantry : Mobility : Arctic,S-G-UCIC--
Movement and Maneuver : Infantry : Capability : Naval,S-G-UCIN--
Movement and Maneuver : Infantry : Armored/Mechanized/Tracked,S-G-UCIZ--
Movement and Maneuver : Infantry : Motorized,S-G-UCIM--
Movement and Maneuver : Reconnaissance/Cavalry/Scout,S-G-UCR---
Movement and Maneuver : Reconnaissance/Cavalry/Scout,S-G-UCRVG-
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Mobility : Arctic,S-G-UCRC--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Mobility : Air Mobile/Air Assault (US Only),S-G-UCRS--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Mobility : Airborne,S-G-UCRA--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Capability : Mountain,S-G-UCRO--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Capability : Light,S-G-UCRL--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Capability : Long Range,S-G-UCRX--
