Name,Value
Engineer Equipment : Mine Clearing Equipment : Trailer Mounted,S-G-EVEAT-
Engineer Equipment : Mine Clearing Equipment : Mine Clearing Equipment on Tank Chassis,S-G-EVEAA-
Engineer Equipment : Mine Laying Equipment : Armored Carrier with Volcano,S-G-EVEMV-
Engineer Equipment : Mine Laying Equipment : Truck Mounted with Volcano,S-G-EVEML-
Engineer Equipment : Dozer,S-G-EVED--
Engineer Equipment : Dozer : Dozer-Armored,S-G-EVEDA-
Engineer Equipment : Armored Assault,S-G-EVES--
Engineer Equipment : Armored Engineer Recon Vehicle (AERV),S-G-EVER--
Engineer Equipment : Backhoe,S-G-EVEH--
Engineer Equipment : Construction Vehicle,S-G-EVEC--
Engineer Equipment : Ferry Transporter,S-G-EVEF--
Utility Vehicles : Utility Vehicle,S-G-EVU---
Utility Vehicles : Medical Evacuation,S-G-EVUA--
Utility Vehicles : Bus,S-G-EVUB--
Utility Vehicles : Semi-Trailer and Truck,S-G-EVUS--
Utility Vehicles : Semi-Trailer and Truck : Light,S-G-EVUSL-
Utility Vehicles : Semi-Trailer and Truck : Medium,S-G-EVUSM-
Utility Vehicles : Semi-Trailer and Truck : Heavy,S-G-EVUSH-
Utility Vehicles : Limited Cross Country Truck,S-G-EVUL--
Utility Vehicles : Cross Country Truck,S-G-EVUX--
Utility Vehicles : Amphibious Utility Wheeled Vehicle,S-G-EVUR--
Utility Vehicles : Tow Truck,S-G-EVUT--
Utility Vehicles : Tow Truck : Light,S-G-EVUTL-
Utility Vehicles : Tow Truck : Heavy,S-G-EVUTH-
Train : Locomotive,S-G-EVT---
Civilian Vehicle,S-G-EVC---
Civilian Vehicle : Automobile,S-G-EVCA--
Civilian Vehicle : Automobile : Compact,S-G-EVCAL-
Civilian Vehicle : Automobile : Midsize,S-G-EVCAM-
Civilian Vehicle : Automobile : Sedan,S-G-EVCAH-
Civilian Vehicle : Open-Bed Truck,S-G-EVCO--
Civilian Vehicle : Open-Bed Truck : Pickup,S-G-EVCOL-
Civilian Vehicle : Open-Bed Truck : Small,S-G-EVCOM-
Civilian Vehicle : Open-Bed Truck : Large,S-G-EVCOH-
Civilian Vehicle : Multiple Passenger Vehicle,S-G-EVCM--
Civilian Vehicle : Multiple Passenger Vehicle : Van,S-G-EVCML-
Civilian Vehicle : Multiple Passenger Vehicle : Small Bus,S-G-EVCMM-
Civilian Vehicle : Multiple Passenger Vehicle : Large Bus,S-G-EVCMH-
Civilian Vehicle : Utility Vehicle,S-G-EVCU--
Civilian Vehicle : Utility Vehicle : Sport Utility Vehicle (SUV),S-G-EVCUL-
Civilian Vehicle : Utility Vehicle : Small Box Truck,S-G-EVCUM-
Civilian Vehicle : Utility Vehicle : Large Box Truck,S-G-EVCUH-
Civilian Vehicle : Jeep Type Vehicle,S-G-EVCJ--
Civilian Vehicle : Jeep Type Vehicle : Small/Light,S-G-EVCJL-
Civilian Vehicle : Jeep Type Vehicle : Medium,S-G-EVCJM-
Civilian Vehicle : Jeep Type Vehicle : Large/Heavy,S-G-EVCJH-
Civilian Vehicle : Tractor Trailer with Box,S-G-EVCT--
Civilian Vehicle : Tractor Trailer with Box : Small/Light,S-G-EVCTL-
Civilian Vehicle : Tractor Trailer with Box : Medium,S-G-EVCTM-
Civilian Vehicle : Tractor Trailer with Box : Large/Heavy,S-G-EVCTH-
Civilian Vehicle : Tractor Trailer with Flatbed,S-G-EVCF--
Civilian Vehicle : Tractor Trailer with Flatbed : Small/Light : Original,S-G-EVCFL-
Civilian Vehicle : Tractor Trailer with Flatbed : Medium,S-G-EVCFM-
Civilian Vehicle : Tractor Trailer with Flatbed : Large/Heavy,S-G-EVCFH-
Pack Animals,S-G-EVM---
Missile Support,S-G-EVS---
Missile Support : Transloader,S-G-EVST--
Missile Support : Transporter,S-G-EVSR--
Missile Support : Crane/Loading Device,S-G-EVSC--
Missile Support : Propellant Transporter,S-G-EVSP--
Missile Support : Warhead Transporter,S-G-EVSW--
Other Equipment : CBRN Equipment,S-G-EXN---
Other Equipment : Laser,S-G-EXL---
Land Mines : Land Mine : Original,S-G-EXM---
Land Mines : Antipersonnel Land Mine (APL),S-G-EXMC--
Land Mines : Improvised Explosives Device (IED),S-G-EXI---
Land Mines : Less than lethal,S-G-EXML--
Sensors : Sensor,S-G-ES----
Sensors : Sensor Emplaced,S-G-ESE---
Sensors : Radar,S-G-ESR---
Engineer Equipment : Mine Laying Equipment : Original,S-G-EVEM--
