filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Dismounted\mod2\27332.svg,64,Rank : OR-9,Dismounted Individual : Modifier 2,Dismounted Individual;Modifier 2;OR-9;MOD2;Point;Rank : OR-9;27332,27332,Point,
{Symbols_Root}\Appendices\Dismounted\mod2\27342.svg,64,Rank : WO-1,Dismounted Individual : Modifier 2,Dismounted Individual;Modifier 2;WO-1;MOD2;Point;Rank : WO-1;27342,27342,Point,
{Symbols_Root}\Appendices\Dismounted\mod2\27352.svg,64,Rank : WO-2,Dismounted Individual : Modifier 2,Dismounted Individual;Modifier 2;WO-2;MOD2;Point;Rank : WO-2;27352,27352,Point,
{Symbols_Root}\Appendices\Dismounted\mod2\27362.svg,64,Rank : WO-3,Dismounted Individual : Modifier 2,Dismounted Individual;Modifier 2;WO-3;MOD2;Point;Rank : WO-3;27362,27362,Point,
{Symbols_Root}\Appendices\Dismounted\mod2\27372.svg,64,Rank : WO-4,Dismounted Individual : Modifier 2,Dismounted Individual;Modifier 2;WO-4;MOD2;Point;Rank : WO-4;27372,27372,Point,
{Symbols_Root}\Appendices\Dismounted\mod2\27382.svg,64,Rank : WO-5,Dismounted Individual : Modifier 2,Dismounted Individual;Modifier 2;WO-5;MOD2;Point;Rank : WO-5;27382,27382,Point,
{Symbols_Root}\Appendices\Dismounted\mod2\27392.svg,64,Other : Ski,Dismounted Individual : Modifier 2,Dismounted Individual;Modifier 2;Ski;MOD2;Point;Other : Ski;27392,27392,Point,
{Symbols_Root}\Frames\0_227_0.svg,64,Assumed Friend : Dismounted Individual,Frame,Frame;Reality;Assumed Friend;Dismounted Individual;FRAME;Point;Assumed Friend : Dismounted Individual;0_227_0,0_227_0,Point,
{Symbols_Root}\Frames\0_327_0.svg,64,Friend : Dismounted Individual,Frame,Frame;Reality;Friend;Dismounted Individual;FRAME;Point;Friend : Dismounted Individual;0_327_0,0_327_0,Point,
{Symbols_Root}\Amplifier\171.svg,64,Leadership : Unknown,Amplifier : Leadership,Amplifier;Dismounted;Leadership;Unknown;Pending;MOBILITY;Point;Leadership : Unknown;171,171,Point,
{Symbols_Root}\Amplifier\371.svg,64,Leadership : Friend,Amplifier : Leadership,Amplifier;Dismounted;Leadership;Friend;Pending;MOBILITY;Point;Leadership : Friend;173,173,Point,
{Symbols_Root}\Amplifier\471.svg,64,Leadership : Neutral,Amplifier : Leadership,Amplifier;Dismounted;Leadership;Neutral;Pending;MOBILITY;Point;Leadership : Neutral;174,174,Point,
{Symbols_Root}\Amplifier\671.svg,64,Leadership : Hostile,Amplifier : Leadership,Amplifier;Dismounted;Leadership;Hostile;Pending;MOBILITY;Point;Leadership : Hostile;176,176,Point,
