Name,Value
Mission Tasks : Relief in Place (RIP),G-T-R-----
Mission Tasks : Retire/Retirement,G-T-M-----
Mission Tasks : Secure,G-T-S-----
Mission Tasks : Security : Cover,G-T-UC----
Mission Tasks : Security : Guard,G-T-UG----
Mission Tasks : Security : Screen,G-T-US----
Mission Tasks : Seize,G-T-Z-----
Mission Tasks : Withdraw,G-T-W-----
Mission Tasks : Withdraw Under Pressure,G-T-WP----
Command and Control Lines : Boundary,G-G-GLB---
Command and Control Lines : Line of Contact,G-G-GLC---
